area,perimeter,height,width,r_value,g_value,b_value,index,label
236,5.2,258,293,199,163,81,11,5
199.5,0,258,293,203,154,73,11,5
224.5,271.135063,258,293,198,166,110,12,5
231,11.58822498,258,299,197,166,55,13,5
245.5,29.23675311,258,299,203,154,64,11,5
234,12.8,258,365,202,163,111,13,5
241,4.097056246,258,365,203,162,38,11,5
224.5,255.248771,258,365,203,176,114,12,5
266.5,137.6223649,258,365,203,178,84,13,5
260,260.2428834,258,365,203,162,114,12,5
214,386.9202561,258,365,203,160,60,13,5
232,59.49747479,258,365,198,174,82,14,5
233.5,284.4369959,258,365,203,153,11,11,5
220,293.374254,258,365,202,163,39,13,5
214.5,331.8741663,258,365,202,172,90,12,5
225,206.1644991,258,365,202,166,90,15,5
223,3.2,258,365,200,162,75,14,5
219.5,736.1779465,258,365,202,181,107,11,5
199,331.4290891,258,365,202,176,116,13,5
235.5,49.74701242,258,365,201,171,56,14,5
221.5,47.79898953,258,365,201,168,77,12,5
234.5,2.4,258,365,203,171,76,12,5
207.5,529.4790429,258,365,203,87,61,13,5
210,3.414213538,258,365,202,98,71,11,5
243,299.6051196,258,365,202,169,77,13,5
207,17.67350621,258,365,202,165,85,11,5
194.5,14.83675311,258,365,201,163,73,13,5
249.5,20.77644997,258,365,200,157,106,12,5
220,400.9084803,258,365,203,151,94,11,5
212.5,210.6719035,258,365,201,172,126,14,5
218.5,272.1860286,258,365,198,168,105,13,5
225,0,258,365,201,163,81,13,5
225,1000.7051,258,365,203,167,62,12,5
237.5,46.88528123,258,365,198,164,43,11,5
260.5,219.8650049,258,365,201,167,72,11,5
211.5,185.2507906,258,365,199,115,61,13,5
220,16.38822498,258,365,198,159,15,12,5
224,8.194112492,258,365,202,160,14,13,5
215,0,258,365,201,164,69,13,5
208,21.85096664,258,365,201,173,72,13,5
239,82.40285597,258,365,203,161,113,13,5
357,55.71858518,258,365,197,159,83,12,5
209.5,15.45096664,258,365,198,167,72,12,5
213,4.097056246,258,365,200,170,91,13,5
205.5,362.3746707,258,365,197,151,80,12,5
224,40.48528123,258,365,203,162,99,10,5
218,246.0840964,258,365,200,170,65,11,5
208.5,0,258,365,197,156,64,13,5
225.5,167.5571842,261,365,200,146,97,13,5
251.5,60.28427076,261,365,199,120,68,11,5
227,22.14213514,261,365,201,166,60,12,5
223,193.5454106,261,365,203,166,57,12,5
259.5,2.8,261,365,202,150,62,12,5
237,24.97056246,261,365,203,166,79,12,5
235.5,3.2,261,365,202,155,72,11,5
208,3.6,261,365,198,172,122,15,5
225.5,327.6231992,261,365,198,132,66,13,5
192.5,6.828427076,261,365,199,160,56,11,5
209,246.0840955,261,365,199,173,91,15,5
215.5,6.8,261,365,200,162,25,13,5
212,27.31370831,261,365,201,175,69,11,5
236,168.0292621,261,365,199,154,15,11,5
216,95.4676187,261,365,200,125,64,12,5
252,4.779898953,261,365,199,162,38,11,5
207.5,198.7571833,261,365,201,169,51,14,5
208.5,185.8483533,261,365,203,170,98,11,5
208.5,247.7978041,261,365,201,169,89,12,5
205.5,267.38603,261,365,202,167,79,13,5
218,20.27939372,261,365,199,96,71,12,5
227.5,222.5527251,261,365,200,94,60,13,5
246,4.828427076,261,365,197,142,97,10,5
220,370.3746701,261,365,202,142,88,11,5
238,4,261,365,197,168,71,12,5
269,571.6955178,261,365,197,150,137,11,5
168,75.65828204,261,365,200,175,90,11,5
228.5,183.0822498,261,365,203,167,118,13,5
254,41.03919163,261,365,198,159,99,13,5
251,19.92792184,261,365,201,167,82,13,5
243.5,279.9448183,261,365,203,166,81,12,5
252.5,338.575682,261,365,199,163,81,13,5
211,0,261,365,200,156,47,12,5
190.5,485.8776145,261,365,197,165,59,13,5
190,486.9868633,261,365,200,143,89,13,5
206.5,34.47350621,261,365,198,168,29,14,5
211.5,42.49015827,261,365,198,122,62,11,5
204.5,228.4507909,261,365,203,154,10,10,5
190,287.1350624,261,365,197,166,62,12,5
195.5,5.2,261,365,198,159,68,13,5
223,5.462741661,261,365,203,134,64,13,5
260.5,59.59797907,261,365,199,162,86,12,5
221,0,261,365,201,125,63,12,5
210,178.8542398,261,365,203,128,59,11,5
232.5,1.6,261,365,198,158,96,12,5
205.5,6.759797907,261,365,203,162,98,10,5
226,290.335061,261,365,202,169,107,11,5
214,12,261,365,203,172,119,13,5
213,0,261,365,198,123,62,11,5
209,174.6802289,261,365,200,165,90,13,5
224.5,348.4335477,261,365,200,160,96,12,5
234,55.95289993,261,365,200,161,89,12,5
217,260.5978039,261,365,203,171,114,11,5
219.5,198.1748464,261,365,199,126,63,12,5
223.5,471.3113361,261,365,201,148,105,12,5
213.5,300.2325367,261,365,197,144,98,13,5
259,276.631108,261,365,198,155,76,14,5
192,3.745584369,261,365,203,154,51,13,5
229.5,390.6055381,261,365,202,166,77,14,5
225.5,9.745584369,261,365,197,151,90,13,5
264.5,1255.28423,261,365,198,117,67,10,5
220.5,285.2619748,261,365,199,169,97,11,5
212,257.9468376,261,365,201,167,95,12,5
232,263.9919167,261,365,200,165,90,10,5
224.5,10.24264061,261,365,199,124,81,11,5
226,175.1959581,261,365,203,163,61,12,5
198.5,277.9232883,261,365,199,173,87,12,5
207,364.475175,261,365,200,153,16,14,5
210.5,299.9496927,261,365,202,161,93,12,5
200.5,203.1350628,261,365,200,154,37,13,5
200.5,213.9703876,261,365,201,170,91,12,5
225.5,362.0967042,261,365,201,180,84,13,5
240,5.2,261,365,199,172,74,13,5
242.5,16.48528123,261,365,203,164,59,14,5
222,285.0997373,261,365,200,162,27,11,5
216.5,23.45096664,261,365,202,155,22,11,5
239,173.4920037,261,365,200,165,63,11,5
208,540.2347977,261,365,197,122,62,11,5
205,41.52792184,261,365,197,120,66,13,5
233.5,351.7472539,261,365,198,167,83,12,5
208.5,14.0769552,261,365,199,171,95,13,5
535,7.725483322,261,365,198,162,79,12,5
234.5,2.8,261,365,202,172,57,13,5
224.5,24.71959581,261,365,201,99,69,14,5
210.5,76.14213538,261,365,202,134,70,13,5
190.5,634.7623029,261,365,199,115,63,13,5
206,0,261,365,203,160,105,12,5
244.5,3.862741661,261,365,201,155,101,12,5
227.5,14.24264061,261,365,200,157,71,13,5
232,536.0510324,261,365,200,117,60,12,5
226,308.9188279,261,365,198,115,61,10,5
216.5,242.60958,261,365,200,166,117,13,5
221,10.48528123,261,365,202,159,66,13,5
218,501.0451455,261,365,197,108,53,12,5
243,15.65685415,261,365,203,165,89,11,5
224.5,315.9482657,261,365,198,138,75,14,5
243,52.76467495,261,365,199,149,72,14,5
213.5,4.8,261,365,203,146,51,13,5
242.5,607.5956078,261,365,203,140,79,11,5
192,234.7841836,261,365,202,155,14,11,5
217.5,293.5350629,261,365,203,167,89,12,5
238,191.1959585,261,365,201,141,90,11,5
224,380.7594475,261,365,202,128,57,11,5
242,0,261,365,203,154,11,13,5
479.5,44.65929267,261,365,203,113,67,13,5
212,401.7819865,261,365,203,148,85,12,5
197,17.13969686,261,365,199,173,90,12,5
226.5,472.0246277,261,365,201,133,98,11,5
208,187.7880509,261,365,202,162,42,11,5
224.5,25.64507914,261,365,202,164,48,11,5
215.5,639.9083067,261,365,201,158,67,12,5
182,7.511269784,261,365,201,156,81,12,5
258.5,395.8873687,261,365,202,146,75,11,5
213.5,289.0193322,261,365,201,169,93,13,5
194,0,261,365,200,162,123,12,5
198,319.2619733,261,365,198,173,85,11,5
202.5,15.89116874,261,365,199,164,46,12,5
226.5,527.9275706,261,365,200,167,42,13,5
219.5,2.4,261,365,202,172,71,12,5
228.5,487.5643257,261,365,202,148,53,13,5
237.5,260.7919164,261,365,201,153,18,13,5
208.5,675.3655759,261,365,201,151,14,11,5
212,702.3763425,261,365,202,157,13,12,5
230.5,220.055668,263,365,198,164,99,12,5
237.5,2.8,263,365,201,163,66,13,5
244.5,4,263,365,201,162,58,12,5
208,515.7328665,263,365,199,162,58,11,5
226.5,531.6461555,263,365,199,167,41,11,5
225.5,527.0437171,263,365,200,155,15,13,5
219.5,263.8782078,263,365,200,161,11,14,5
229.5,494.824034,263,365,198,172,76,13,5
218,479.3245399,263,365,200,125,63,13,5
178.5,174.0174873,263,365,200,123,66,14,5
209.5,16.94558437,263,365,203,139,97,14,5
176.5,154.6233743,263,365,202,101,74,12,5
230.5,371.7888833,263,365,201,150,65,12,5
224,301.0997374,263,365,202,151,10,11,5
228,12.71959581,263,365,198,148,74,13,5
203.5,415.1878747,263,365,199,128,70,11,5
266.5,0,263,365,198,172,88,14,5
248.5,452.2319447,263,365,203,174,84,14,5
221.5,228.4036923,263,365,202,108,71,14,5
248,936.933109,263,365,202,164,76,11,5
205.5,210.6899822,263,365,201,120,66,11,5
226,267.8061316,263,365,203,166,73,12,5
200,8.691168737,263,365,203,117,59,11,5
232,6.828427076,263,365,199,161,55,12,5
248.5,8.73969686,263,365,202,173,79,13,5
261.5,230.3919182,263,365,198,145,54,13,5
250,377.7472554,263,365,202,161,51,12,5
194,345.8997375,263,365,197,160,74,13,5
294.5,312.475177,263,365,200,133,61,11,5
299,23.17644997,263,365,198,151,63,13,5
247,221.6424656,263,365,201,162,65,13,5
221.5,271.3624785,263,365,202,158,103,11,5
235.5,17.38233747,263,365,201,156,57,13,5
227,338.0904001,263,365,198,130,57,13,5
188.5,373.1614708,263,365,198,106,62,12,5
217,28.67939372,263,365,201,162,117,11,5
193,335.1143691,263,365,201,165,69,13,5
211,15.45096664,263,365,201,161,68,12,5
205.5,102.8548332,263,365,202,159,83,13,5
195,4.525483322,263,365,200,162,71,12,5
223.5,315.2252208,263,365,197,117,58,11,5
177,65.96467495,263,365,202,117,64,13,5
193,179.1204314,263,365,200,154,84,12,5
200.5,596.8650728,263,365,200,106,68,18,5
220,253.3797232,263,365,203,167,112,13,5
203,14.12548332,263,365,203,168,78,13,5
241.5,329.3036038,263,365,197,126,66,13,5
237,861.3893642,263,365,198,170,84,13,5
191,283.3194223,263,365,202,109,67,11,5
235,639.440514,263,365,203,165,73,12,5
209,0,263,365,198,152,82,13,5
234,21.4308656,263,365,201,117,67,13,5
193.5,9.6,263,365,200,150,65,13,5
201,4.828427076,263,365,203,119,73,13,5
237.5,180.4507934,263,365,202,125,82,12,5
250,268.9860285,263,365,203,163,51,12,5
255.5,2.8,263,365,201,171,110,13,5
170,2,263,365,199,106,72,12,5
222,264.7017585,263,365,201,116,66,13,5
233.5,155.3969686,263,365,200,164,67,12,5
223,240.8487697,263,365,197,162,29,12,5
221.5,391.5760986,263,365,198,167,31,11,5
215,559.759866,263,365,203,173,105,12,5
443,98.3293499,263,365,202,162,73,13,5
224,322.4016702,263,365,201,159,34,11,5
255,242.7232875,263,365,198,164,36,12,5
212,2.8,263,365,200,157,91,11,5
259.5,77.56265516,263,365,197,171,68,12,5
229.5,7.919595814,263,365,200,155,12,13,5
240,519.4319434,263,365,202,165,84,13,5
261.5,462.3255525,263,365,201,168,75,13,5
206.5,599.4554923,263,380,201,172,85,12,5
207.5,178.2469247,263,380,202,182,89,11,5
211.5,0,263,380,203,164,67,13,5
233.5,297.7472559,263,380,201,174,61,12,5
236.5,250.7232867,263,380,200,161,76,11,5
221,158.3086557,263,380,200,164,79,13,5
247.5,456.4441349,263,380,202,173,100,11,5
242.5,500.4240353,263,380,201,171,60,13,5
253,374.6790421,263,380,203,158,84,12,5
247.5,5.414213538,263,380,200,167,76,13,5
220,358.0904024,263,380,199,166,110,12,5
217,296.0252198,263,380,200,174,105,12,5
211,390.1507035,263,380,198,97,68,10,5
222.5,0,263,380,203,162,80,12,5
246.5,102.4264061,263,380,198,126,74,11,5
223.5,197.9336331,263,380,203,165,62,11,5
195,12.8,263,380,199,159,73,12,5
207.5,53.38233747,263,380,203,132,84,10,5
204,20.48528123,263,380,200,147,50,12,5
206.5,348.8820745,263,380,202,159,49,13,5
162,14.48528123,263,380,201,154,79,12,5
225.5,542.9724757,263,380,201,159,51,12,5
206.5,214.3586116,263,380,202,162,55,13,5
207,278.8771975,263,380,201,158,65,12,5
222.5,14.12548332,263,380,200,165,69,11,5
233.5,24.58233747,263,380,201,168,71,14,5
226.5,641.8362266,263,380,199,167,72,12,5
185.5,196.3675311,263,380,197,150,91,13,5
219,284.2428825,263,380,201,123,71,12,5
219,363.9407736,263,380,203,149,111,12,5
212.5,470.0461566,263,380,197,162,108,11,5
288,992.5304961,263,380,198,173,85,14,5
195.5,166.2239676,263,380,199,110,78,12,5
246.5,10.62253957,263,380,200,129,66,12,5
214,0,263,380,201,134,70,14,5
249,996.4874333,263,380,199,143,103,11,5
246.5,414.3275708,263,380,201,158,79,14,5
262.5,54.6676187,268,380,199,114,74,12,5
212,15.89116874,268,380,198,169,79,12,5
214,512.8849301,268,380,202,163,65,13,5
195.5,76.97056246,268,380,198,165,94,12,5
236,6,268,380,199,170,57,12,5
216,523.0422892,268,380,201,171,69,11,5
222,291.3860295,268,380,202,126,68,12,5
207.5,646.8995633,268,380,203,133,64,12,5
245,10.24264061,268,380,202,136,95,11,5
230,88.56854153,268,380,200,108,72,12,5
247.5,1822.263014,268,380,201,147,79,12,5
213,273.8713127,268,380,201,156,32,11,5
233,317.8761865,268,380,203,172,97,14,5
232,0,268,380,199,156,104,10,5
215.5,511.0853471,268,380,203,165,56,11,5
242.5,32.36467495,268,380,202,155,9,13,5
231,0,268,380,203,174,60,12,5
224.5,280.6761866,268,380,200,167,73,13,5
247.5,26.6308656,268,380,202,159,6,12,5
272,0,268,380,202,165,75,12,5
200.5,279.4026795,268,380,201,159,69,14,5
248.5,11.07106769,268,380,202,160,73,13,5
208.5,0,268,380,201,153,97,13,5
216.5,751.5875216,268,380,199,168,78,9,5
225,742.7818135,268,380,202,153,80,10,5
232,263.6369952,268,380,200,125,80,13,5
235.5,24.58233747,268,380,198,168,85,13,5
244,3.2,268,380,203,160,70,12,5
212,333.2619743,268,380,202,166,91,13,5
218,16.09705625,268,380,203,160,53,9,5
207.5,362.9604594,268,380,200,156,74,13,5
250.5,2.8,268,380,200,161,80,12,5
209,214.2449027,268,380,201,144,111,10,5
213,269.1801402,268,380,198,167,92,13,5
240,36.97056246,268,380,202,152,67,14,5
203.5,376.428074,268,380,202,161,54,10,5
201,341.2619737,268,380,200,154,46,10,5
224,652.3818111,268,380,202,159,27,12,5
231.5,14.0769552,268,380,203,133,94,14,5
238.5,8.691168737,268,380,203,160,104,12,5
242,1020.805011,272,380,201,138,72,14,5
199.5,350.7178173,272,380,200,153,49,13,5
215,224.0390168,272,380,199,111,69,9,5
177.5,460.3939372,272,380,202,168,75,12,5
223,256.574253,272,380,201,145,118,10,5
203.5,129.4558437,272,380,201,150,63,13,5
238,13.65685415,272,380,203,155,71,13,5
239,306.4820743,272,380,199,125,68,12,5
197,0,272,380,203,158,118,12,5
225,18.48528123,272,380,202,160,25,10,5
223,370.836995,272,380,202,117,70,13,5
130,12.8,272,380,203,118,75,12,5
262,364.3760974,272,380,202,162,71,12,5
217,262.1173995,272,380,203,162,69,10,5
206.5,348.5202564,272,380,202,165,68,12,5
217,4.8,272,380,199,116,76,10,5
193.5,588.3760997,272,380,200,159,53,12,5
200.5,21.18822498,272,380,201,112,73,12,5
270,0,272,380,201,159,66,11,5
224.5,131.97645,272,380,199,168,83,13,5
251,186.0763623,272,380,203,157,61,14,5
207,649.9720575,272,380,197,159,65,12,5
177,0,272,380,200,170,79,14,5
200,123.3969686,272,380,198,170,97,12,5
193,5.2,272,380,199,147,96,13,5
247,17.31370831,272,380,198,159,32,12,5
232,532.0849311,272,380,200,170,81,12,5
211,0,272,380,199,157,102,13,5
222,426.870298,272,380,203,156,15,10,5
245.5,39.03229365,272,380,200,170,87,13,5
284,12.5539104,272,380,199,167,122,9,5
233,11.39411249,272,380,200,108,77,12,5
214,352.3261442,272,380,198,174,88,12,5
280.5,431.525549,272,380,198,167,74,14,5
249.5,32.07350621,272,380,202,141,98,12,5
249,31.31370831,272,380,203,160,66,13,5
252.5,144.3336352,272,380,203,102,70,10,5
220.5,823.4531253,272,380,199,159,72,11,5
247.5,7.511269784,272,380,198,166,138,11,5
207.5,14.4,272,380,201,168,134,10,5
239,422.3878737,272,380,202,170,86,13,5
254,8.8,272,380,202,138,100,14,5
227.5,240.4605467,272,380,204,153,105,11,5
210,231.7645002,272,380,201,167,85,13,5
211,469.3667636,272,380,199,167,95,11,5
225.5,301.6016695,272,380,200,170,85,11,5
223,11.58822498,272,380,199,166,106,12,5
225,0,272,380,202,146,94,10,5
218.5,0,272,380,201,163,119,12,5
209.5,35.2215291,272,380,202,148,72,11,5
223,615.695524,272,380,200,119,61,14,5
203,350.315554,272,380,202,156,79,11,5
265.5,104.5685406,272,380,198,187,166,9,5
307,72.7293499,272,380,204,165,88,14,5
214.5,0,272,380,202,133,59,14,5
217,12.99411249,272,380,203,171,88,14,5
263,433.0733308,272,380,203,121,61,11,5
227.5,360.932031,272,380,198,136,56,10,5
228,204.6449039,272,380,201,152,114,12,5
266,28.18233747,272,380,201,152,114,12,5
280,7.353910398,272,380,201,171,106,11,5
286.5,11.2,272,380,202,138,65,10,5
220,116.870057,272,380,199,162,126,8,5
226.5,10.71959581,272,380,203,151,67,13,5
239,28.25096664,272,380,203,168,62,12,5
395.5,69.49747384,272,380,202,146,16,12,5
193,34.10538228,272,380,201,163,95,14,5
252.5,900.4305837,272,380,200,132,62,12,5
240.5,139.8351498,272,380,202,162,88,14,5
242.5,1025.387347,272,380,200,167,50,13,5
669.5,622.8082204,272,380,202,165,88,13,5
239,689.6975405,272,380,203,171,110,13,5
229.5,827.7442913,272,380,201,163,75,11,5
199.5,4,272,380,197,169,80,12,5
244.5,69.30193329,272,380,203,127,83,12,5
219,0,272,380,201,174,86,13,5
198.5,175.617487,272,380,197,121,65,12,5
264.5,24.17056246,272,380,202,164,64,12,5
246.5,533.7405956,272,380,198,164,88,11,5
250,12.82842708,272,380,201,145,109,10,5
258,850.0521128,272,380,202,164,75,11,5
227.5,543.1407763,272,380,203,168,104,13,5
264.5,20.98233747,272,380,199,154,66,12,5
247.5,645.7480896,272,391,201,148,59,12,5
237,13.18822498,272,391,203,174,102,12,5
242,547.8744095,272,391,200,158,71,12,5
215.5,45.9078208,272,391,199,160,92,11,5
237,26.33969686,272,391,199,162,119,11,5
239.5,12.29116874,272,391,200,160,64,13,5
225.5,212.1096663,272,391,197,171,62,11,5
207,278.3502865,272,391,201,162,106,14,5
206.5,538.6819006,272,391,198,152,7,14,5
295,1456.24943,272,391,201,165,59,13,5
342,44.8,272,391,203,163,60,11,5
213.5,4.8,272,391,200,155,112,11,5
193.5,33.79898953,272,391,200,169,97,12,5
221.5,261.3880497,272,391,202,170,59,13,5
225.5,18.4,272,391,200,171,55,13,5
254.5,375.7644992,272,391,201,172,61,13,5
213,102.4264061,272,391,201,167,52,13,5
318.5,16.4,272,391,202,161,101,13,5
269,6.759797907,272,391,202,162,85,12,5
247,80.13036036,272,391,200,172,59,15,5
215.5,6.4,272,391,198,165,56,12,5
236.5,280.9624783,272,391,202,166,89,12,5
249,10.62253957,272,391,202,166,89,12,5
297.5,211.3998241,272,391,202,172,84,12,5
500,129.4974738,272,391,203,173,100,11,5
260.5,122.4,272,391,201,113,60,13,5
199,1383.627966,272,391,203,119,68,13,5
220,0,272,391,198,164,78,12,5
232,207.258282,272,391,202,149,74,12,5
743.5,184.7821587,272,391,199,159,94,12,5
224,291.5046147,272,391,201,163,87,11,5
258.5,123.0586996,272,391,202,183,140,12,5
204.5,854.5538016,272,391,199,125,66,13,5
208.5,512.5848449,272,391,202,164,97,12,5
195,0,272,391,201,163,110,11,5
195,0,272,391,200,175,41,12,5
229,389.3265625,272,391,203,163,69,12,5
175.5,5.6,272,391,198,161,88,12,5
116.5,88.28427076,272,391,199,127,65,11,5
258,8.691168737,272,391,199,159,78,11,5
220.5,15.06274166,122,187,174,95,76,13,6
218,23.89949477,122,187,181,155,91,12,6
237.5,311.2820758,122,187,192,186,139,14,6
237.5,0,125,314,186,161,102,13,6
197.5,268.9791302,141,314,179,155,97,14,6
234.5,242.7175749,141,314,191,93,67,11,6
199.5,36.11858535,141,314,175,153,113,13,6
219,204.1762741,149,314,191,149,73,13,6
214.5,422.9188272,149,314,188,113,64,13,6
267.5,3.414213538,149,314,194,153,17,14,6
200,2.8,149,314,189,157,15,12,6
228.5,4.4,149,314,196,172,84,11,6
223.5,240.3703869,149,314,193,158,11,12,6
216,250.5340499,149,314,196,111,62,12,6
213,53.84406853,149,314,196,175,70,14,6
229,49.77888832,149,314,190,116,65,13,6
215.5,257.4782084,149,314,194,118,66,12,6
195,279.282076,149,314,191,172,73,13,6
241.5,521.6059547,149,314,188,162,69,15,6
227,41.09116874,149,314,196,171,78,13,6
202,360.7212674,149,314,194,128,63,13,6
229.5,305.4311091,149,314,173,123,62,13,6
186,54.4,149,314,188,154,35,10,6
157.5,60.72792184,149,314,196,178,58,12,6
193,302.5791294,269,314,192,165,111,11,6
199,20.89705625,269,314,192,181,66,12,6
230.5,4,269,314,187,175,75,11,6
190,0,269,314,193,145,56,12,6
177.5,78.98233747,269,314,187,91,67,11,6
184.5,239.1488576,269,314,195,168,82,11,6
232,527.3523759,269,314,188,161,100,12,6
215.5,355.0672719,269,314,193,169,69,12,6
198,270.0904002,269,314,188,113,64,13,6
208.5,263.6369963,269,314,195,165,110,13,6
267,323.6134461,269,314,196,161,11,12,6
255,0,269,314,174,95,77,11,6
221,2.4,269,314,179,98,81,11,6
222,241.8331292,269,314,191,171,65,15,6
217,279.7056258,269,314,195,174,66,13,6
208,5.091168737,269,314,191,171,91,12,6
206,186.9311954,269,314,235,180,141,13,6
232,235.5468376,269,314,193,161,103,12,6
301,12,269,314,190,168,107,12,6
193.5,252.0154675,269,314,193,160,105,12,6
214,40.77644997,269,321,191,146,56,13,6
216.5,199.6507907,269,321,182,168,47,13,6
238.5,262.3115123,269,321,185,154,99,13,6
239.5,2.4,269,321,195,163,97,14,6
252.5,1.6,269,321,194,173,69,12,6
241,13.65685415,269,325,195,170,61,12,6
200,192.05424,269,325,190,122,50,11,6
227.5,4,269,325,195,150,15,14,6
188,149.5925102,269,325,173,117,57,16,6
228,276.9860303,269,325,193,162,46,12,6
235.5,4.525483322,269,325,188,178,43,14,6
209.5,0,269,325,189,116,65,13,6
245,86.74112492,269,325,195,121,66,13,6
241.5,8.8,269,325,192,175,120,10,6
229,8.194112492,269,325,190,172,65,13,6
245.5,2.8,269,325,196,115,60,12,6
205,476.8059544,269,325,195,166,116,12,6
240,258.9978041,269,325,195,170,82,14,6
501,416.7878742,269,325,176,97,56,11,6
238.5,452.4427055,269,325,185,186,77,13,6
239.5,33.65685415,269,325,190,177,48,11,6
207,8.73969686,269,325,194,157,65,13,6
222.5,2.4,269,325,196,127,59,11,6
226,3.2,269,325,192,155,57,13,6
217.5,7.656854153,269,325,186,110,58,11,6
217,317.9482656,269,325,193,125,55,14,6
236.5,11.2,269,325,195,121,54,14,6
205.5,430.5320312,269,325,192,149,90,13,6
215,6.848528123,269,325,194,172,62,12,6
247,18.87350621,269,325,194,173,88,12,6
228,242.1527242,269,325,196,128,56,11,6
229,219.0782068,269,325,187,161,69,11,6
200.5,138.0410374,269,325,188,154,62,15,6
199,7.511269784,269,325,196,134,51,12,6
228.5,57.27838326,269,325,195,155,8,10,6
207,12.48528123,269,325,194,165,74,13,6
220,2.8,269,325,190,100,62,11,6
197.5,2.8,269,325,196,166,20,11,6
214,4.779898953,269,325,196,166,20,11,6
225.5,2.8,269,325,188,118,64,13,6
203.5,163.5807335,269,325,196,118,67,13,6
200.5,2,269,325,195,171,100,11,6
223,0,269,325,195,166,88,11,6
221.5,8,269,325,196,132,75,12,6
221.5,226.6899834,269,325,191,126,78,11,6
178.5,33.89116874,269,325,192,156,73,13,6
235,333.0609634,269,325,196,161,67,13,6
206,203.5821611,269,331,190,151,62,12,6
229,301.2605461,269,331,191,162,74,11,6
196,900.0214214,269,339,192,163,30,12,6
201,4.779898953,269,339,194,161,77,12,6
208,3.2,269,339,193,153,129,16,6
212.5,2.4,269,339,189,107,68,11,6
198,119.2430582,269,339,196,167,53,13,6
184,167.5175749,269,339,193,175,110,10,6
222.5,258.5056244,269,339,190,162,102,13,6
230.5,252.597803,269,339,196,172,76,14,6
229.5,157.5058003,269,339,185,173,120,11,6
229,217.9468369,269,339,188,174,62,12,6
237,13.78233747,269,339,196,172,83,13,6
251,444.0260566,269,339,194,94,68,12,6
209.5,259.5468374,269,339,168,109,66,13,6
265.5,16.48528123,269,339,196,176,97,13,6
234.5,300.4369954,269,339,190,149,76,12,6
218,267.1919152,269,339,163,90,64,16,6
220.5,19.31370831,269,339,187,146,108,10,6
212.5,17.65685415,269,339,194,171,86,10,6
242.5,0,269,339,191,171,87,13,6
229.5,9.188224983,269,339,191,166,71,12,6
226,25.87939372,269,339,196,164,135,12,6
244.5,15.45096664,269,339,183,112,59,12,6
219.5,9.891168737,269,339,180,128,58,10,6
222,666.4073819,269,339,196,164,72,14,6
212,6.828427076,269,339,193,163,65,14,6
208.5,0,269,339,191,148,60,14,6
237,2,269,339,196,147,58,12,6
689,3.2,269,339,192,163,30,11,6
222,513.0347981,269,339,194,161,20,9,6
233.5,198.4944433,269,339,181,163,66,13,6
233.5,18.37644997,269,339,190,161,37,10,6
240,78.83818116,269,339,182,123,98,12,6
195.5,291.9482644,269,339,194,170,76,14,6
222,372.4335457,269,339,194,101,64,12,6
213,194.6601278,269,339,195,142,78,12,6
200.5,237.7291749,269,339,195,177,103,12,6
240,16.48528123,269,339,195,163,102,12,6
213,328.9188269,269,339,186,116,59,12,6
227,2,269,339,189,120,84,12,6
255,23.21665206,269,339,189,154,84,12,6
230.5,271.7409496,269,339,194,132,68,12,6
216,6.828427076,269,339,183,160,63,11,6
226,229.5454102,269,339,194,190,135,10,6
211,14.4,269,339,186,166,59,12,6
226,321.658523,269,339,180,162,61,15,6
243,3.6,269,339,193,135,76,11,6
234.5,400.315798,269,339,188,179,115,15,6
222.5,0,269,339,189,165,77,10,6
214,239.024803,269,339,191,156,40,12,6
219.5,328.0252211,269,339,190,147,20,13,6
211,321.7472544,269,339,175,147,87,10,6
226,88.18376553,269,339,183,139,64,12,6
162,21.4308656,269,339,190,173,78,11,6
195.5,489.5637302,269,339,194,183,119,10,6
186,7.2,269,339,196,159,23,13,6
230,9.559797907,269,339,195,157,20,11,6
217,4.4,269,339,189,166,29,13,6
247.5,49.43919163,269,339,196,161,26,12,6
215.5,350.4079755,269,339,187,163,17,11,6
204.5,254.4924216,269,339,195,117,70,11,6
224.5,194.6601283,269,339,188,166,28,12,6
191,31.07939372,269,339,189,118,67,12,6
241,173.0205185,269,339,187,132,94,13,6
264,20.27939372,269,339,193,159,69,12,6
208,663.6955173,269,339,188,154,98,13,6
208.5,14,269,339,187,154,101,12,6
241,14.24264061,269,339,192,144,114,11,6
217,136.5019333,269,339,181,169,88,13,6
252.5,4.4,269,339,195,161,81,12,6
222,8.876955199,269,339,185,134,76,11,6
206.5,0,269,339,181,150,81,12,6
261.5,481.0818991,269,339,179,136,65,10,6
225.5,299.9350618,269,339,193,156,51,13,6
206,8,269,339,178,148,85,12,6
249,3.2,269,339,189,159,70,9,6
216.5,277.1468365,269,339,191,176,117,10,6
329,91.82194562,269,339,196,158,62,9,6
234,8.876955199,269,339,191,100,63,11,6
214,488.7436305,269,339,193,172,123,9,6
219,37.07939372,269,339,194,173,84,13,6
218,8,269,339,188,131,64,11,6
211,339.4041084,269,339,176,147,84,13,6
195.5,1.6,269,339,188,130,65,13,6
235.5,13.65685415,269,339,191,141,87,13,6
242,522.59519,269,339,187,103,69,12,6
227,304.5742544,269,339,193,107,74,13,6
259.5,604.7617091,269,339,193,167,112,13,6
295,939.9912136,269,339,194,180,110,12,6
224.5,325.9898962,269,339,190,171,93,13,6
